"Molecule.ChEMBL.ID","Smiles","Standard.Type","Standard.Relation","Standard.Value","Standard.Units","pChEMBL.Value","Target.ChEMBL.ID","Target.Name","Document.ChEMBL.ID","Assay.Description","Document.Journal","Document.Year","X.RO5.Violations","Molecular.Weight","AlogP"
"CHEMBL4165488","O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CC2(CCN(C(=O)C3CC3)CC2)C1","IC50","'='",100.1,"nM",7,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4138313","Binding affinity to PARP1 in human OVCAR8 cells assessed as reduction in [125I]-KX1 binding by gamma counting analysis","J Med Chem",2018,"0",474.54,"3.13"
"CHEMBL4164386","O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CC2(CCCCC2)C1","IC50","'='",65.4,"nM",7.18,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4138313","Binding affinity to PARP1 in human OVCAR8 cells assessed as reduction in [125I]-KX1 binding by gamma counting analysis","J Med Chem",2018,"0",405.47,"4.06"
"CHEMBL3914932","CC1(C)CCc2[nH]c3cc(F)cc4c(=O)[nH]nc1c2c34","IC50","'='",5.2,"nM",8.28,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886532","PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.","",2016,"0",271.3,"2.77"
"CHEMBL3955609","O=C(OCc1ccccc1)N1Cc2n[nH]c(=O)c3cccc4[nH]c(c2c43)C1","IC50","'='",8.9,"nM",8.05,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886532","PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.","",2016,"0",360.37,"3.06"
"CHEMBL2323540","COc1ccc(N2CCN(C(=O)CNC(=O)CCN3CCc4cccc5c4C3CNC5=O)CC2)cc1","IC50","'='",8720,"nM",5.06,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL2321760","Inhibition of human recombinant PARP1 after 1 hr by ELISA","J. Med. Chem.",2013,"0",491.59,"1.19"
"CHEMBL3644603","O=c1[nH]nc2[nH]c(CN3CCN(S(=O)(=O)c4ccc(F)cc4)CC3)nc3cccc1c32","IC50","'='",27,"nM",7.57,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638595","Enzyme Assay: A convenient method to determine IC50 of a PARP inhibitor compound is a PARP assay using purified recombinant human PARP from Trevigan (Gaithersburg, Md.), as follows: The PARP enzyme assay is set up on ice in a volume of 100 microliters consisting of 100 mM Tris-HCl (pH 8.0), 1 mM MgCl2, 28 mM KCl, 28 mM NaCl, 3.0 μg/ml of DNase I-activated herring sperm DNA (Sigma, Mo.), 30 micromolar [3H]nicotinamide adenine dinucleotide (62.5 mci/mmole), 15 micrograms/ml PARP enzyme, and various concentrations of the compounds to be tested. The reaction is initiated by adding enzyme and incubating the mixture at 25° C. After 2 minutes of incubation, the reaction is terminated by adding 500 microliters of ice cold 30% (w/v) trichloroacetic acid. The precipitate formed is transferred onto a glass fiber filter (Packard Unifilter-GF/C) and washed three times with 70% ethanol. After the filter is dried, the radioactivity is determined by scintillation counting.","",2014,"0",442.48,"1.44"
"CHEMBL420964","O=C(CCN1CCC(N2CCCC2)CC1)N1CCc2c(nc(O)c3ccccc23)C1","IC50","'='",243,"nM",6.61,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1136129","Inhibition of human recombinant Poly (ADP-ribose) polymerase 1","Bioorg. Med. Chem. Lett.",2003,"0",408.55,"2.78"
"CHEMBL204097","CC1CCN(C(=O)C2CCN(C(=O)c3cccc(Cc4nnc(O)c5ccccc45)c3)CC2)CC1","IC50","'='",8,"nM",8.1,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138134","Inhibitory activity against PARP1","Bioorg. Med. Chem. Lett.",2006,"0",472.59,"4.04"
"CHEMBL381821","CCN1CCCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1","IC50","'='",15,"nM",7.82,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1138134","Inhibitory activity against PARP1","Bioorg. Med. Chem. Lett.",2006,"0",390.49,"3.09"
"CHEMBL3931542","O=c1[nH]nc2c3c([nH]c4cc(F)cc1c43)CNC2","IC50","'='",8.5,"nM",8.07,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886532","PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.","",2016,"0",244.23,"1.15"
"CHEMBL4172321","CCCCN1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)cc(F)c2F)CC1","IC50","'='",2.1,"nM",8.68,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4130350","Inhibition of PARP1 (unknown origin) by ELISA","Eur J Med Chem",2017,"0",440.49,"3.35"
"CHEMBL4170665","O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2ccccn2)CC1","IC50","'='",0.1,"nM",10,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4130350","Inhibition of PARP1 (unknown origin) by ELISA","Eur J Med Chem",2017,"0",461.47,"3.15"
"CHEMBL3986246","COc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1","IC50","'='",10000,"nM",5,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886352","Biochemical Assay: The autoparsylation activity of the TNKS 1/2 or PARP1/2 enzymes was measured by the liquid chromatography-mass spectrometry (LC/MS) detection of nicotinamide as readout. Compound activity in inhibiting the TNKS and PARP autoparsylation was evaluated by IC50 measurements. In the compound screening assays, the reaction is composed of 5 μL of compound in 8-point serial dilutions with concentrations ranging from 0.0086 to 18.75 μM, 20 nM of purified enzyme, and 250 μM of β-NAD+ in the 1× Assay Buffer. After 60 min incubation at room temperature, the reactions were quenched by the addition of 10 μL of 5× quenching solution (20% formic acid and 500 nM [d]-nicotinamide in water). For the background control wells, 10 μL of the 5× quenching solution per well was added prior to the addition of β-NAD+.","",2015,"0",440.5,"1.06"
"CHEMBL3956527","COCCOc1ccc(C(=O)C2CCN(CC(=O)NCc3nc4c(c(=O)[nH]3)COCC4)CC2)cc1","IC50","'='",6800,"nM",5.17,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886352","Biochemical Assay: The autoparsylation activity of the TNKS 1/2 or PARP1/2 enzymes was measured by the liquid chromatography-mass spectrometry (LC/MS) detection of nicotinamide as readout. Compound activity in inhibiting the TNKS and PARP autoparsylation was evaluated by IC50 measurements. In the compound screening assays, the reaction is composed of 5 μL of compound in 8-point serial dilutions with concentrations ranging from 0.0086 to 18.75 μM, 20 nM of purified enzyme, and 250 μM of β-NAD+ in the 1× Assay Buffer. After 60 min incubation at room temperature, the reactions were quenched by the addition of 10 μL of 5× quenching solution (20% formic acid and 500 nM [d]-nicotinamide in water). For the background control wells, 10 μL of the 5× quenching solution per well was added prior to the addition of β-NAD+.","",2015,"0",484.55,"1.08"
"CHEMBL3649765","COCCN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3","IC50","'='",120,"nM",6.92,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638589","Enzyme Inhibitory Assay: The activity of the compounds according to the present invention to inhibit the PARP-1 enzyme was examined using a PARP Assay kit (4671-096-K) purchased from Trevigen. The assay was performed following a modified previously reported method by Lee et al [Methods Find, Exp. Clin. Pharmacol., 27, 617-622, 2005].Histone was coated on 384-well plate, which is a small volume PS plate (784101) of Greiner Bio-One, and left at 25 C. for 2 hours. After that, the plate was rinsed four times with PBS (7.5 mM Na2HPO4, 2.5 mM NaH2PO4, 145 mM NaCl, pH 7.4), and in order to prevent non-specific reaction, the Strep-diluent (provided from kit of Trevigen) was added and left at 25 C. for one hour. After one hour, the plate was again rinsed with PBS four times, and the compounds of the Examples in various concentrations were put into reactant containing PARP-1 enzyme (0.12 unit/well), 2x PARP cocktail.","",2014,"0",301.39,"1.96"
"CHEMBL3649756","CN(Cc1ccccc1)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3","IC50","'='",930,"nM",6.03,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638589","Enzyme Inhibitory Assay: The activity of the compounds according to the present invention to inhibit the PARP-1 enzyme was examined using a PARP Assay kit (4671-096-K) purchased from Trevigen. The assay was performed following a modified previously reported method by Lee et al [Methods Find, Exp. Clin. Pharmacol., 27, 617-622, 2005].Histone was coated on 384-well plate, which is a small volume PS plate (784101) of Greiner Bio-One, and left at 25 C. for 2 hours. After that, the plate was rinsed four times with PBS (7.5 mM Na2HPO4, 2.5 mM NaH2PO4, 145 mM NaCl, pH 7.4), and in order to prevent non-specific reaction, the Strep-diluent (provided from kit of Trevigen) was added and left at 25 C. for one hour. After one hour, the plate was again rinsed with PBS four times, and the compounds of the Examples in various concentrations were put into reactant containing PARP-1 enzyme (0.12 unit/well), 2x PARP cocktail.","",2014,"0",333.43,"3.52"
"CHEMBL3649718","CN1CCCc2c1c1cc(OC3CCNCC3)ccc1[nH]c2=O","IC50","'='",3850,"nM",5.42,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638589","Enzyme Inhibitory Assay: The activity of the compounds according to the present invention to inhibit the PARP-1 enzyme was examined using a PARP Assay kit (4671-096-K) purchased from Trevigen. The assay was performed following a modified previously reported method by Lee et al [Methods Find, Exp. Clin. Pharmacol., 27, 617-622, 2005].Histone was coated on 384-well plate, which is a small volume PS plate (784101) of Greiner Bio-One, and left at 25 C. for 2 hours. After that, the plate was rinsed four times with PBS (7.5 mM Na2HPO4, 2.5 mM NaH2PO4, 145 mM NaCl, pH 7.4), and in order to prevent non-specific reaction, the Strep-diluent (provided from kit of Trevigen) was added and left at 25 C. for one hour. After one hour, the plate was again rinsed with PBS four times, and the compounds of the Examples in various concentrations were put into reactant containing PARP-1 enzyme (0.12 unit/well), 2x PARP cocktail.","",2014,"0",313.4,"2.04"
"CHEMBL542927","O=C(CN1CCCCC1)Nc1ccc2nc(O)c3ccccc3c2n1","IC50","'='",150,"nM",6.82,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1145841","Inhibitory activity against Poly (ADP-ribose) polymerase 1","J. Med. Chem.",2003,"0",372.86,"2.91"
"CHEMBL3649807","COc1cc(CO)cc2[nH]c(=O)c3c(c12)NCCC3","IC50","'='",190,"nM",6.72,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638589","Enzyme Inhibitory Assay: The activity of the compounds according to the present invention to inhibit the PARP-1 enzyme was examined using a PARP Assay kit (4671-096-K) purchased from Trevigen. The assay was performed following a modified previously reported method by Lee et al [Methods Find, Exp. Clin. Pharmacol., 27, 617-622, 2005].Histone was coated on 384-well plate, which is a small volume PS plate (784101) of Greiner Bio-One, and left at 25 C. for 2 hours. After that, the plate was rinsed four times with PBS (7.5 mM Na2HPO4, 2.5 mM NaH2PO4, 145 mM NaCl, pH 7.4), and in order to prevent non-specific reaction, the Strep-diluent (provided from kit of Trevigen) was added and left at 25 C. for one hour. After one hour, the plate was again rinsed with PBS four times, and the compounds of the Examples in various concentrations were put into reactant containing PARP-1 enzyme (0.12 unit/well), 2x PARP cocktail.","",2014,"0",260.29,"1.39"
"CHEMBL3649809","COc1cc(CN2CCC(N3CCOCC3)CC2)cc2[nH]c(=O)c3c(c12)NCCC3","IC50","'='",140,"nM",6.85,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638589","Enzyme Inhibitory Assay: The activity of the compounds according to the present invention to inhibit the PARP-1 enzyme was examined using a PARP Assay kit (4671-096-K) purchased from Trevigen. The assay was performed following a modified previously reported method by Lee et al [Methods Find, Exp. Clin. Pharmacol., 27, 617-622, 2005].Histone was coated on 384-well plate, which is a small volume PS plate (784101) of Greiner Bio-One, and left at 25 C. for 2 hours. After that, the plate was rinsed four times with PBS (7.5 mM Na2HPO4, 2.5 mM NaH2PO4, 145 mM NaCl, pH 7.4), and in order to prevent non-specific reaction, the Strep-diluent (provided from kit of Trevigen) was added and left at 25 C. for one hour. After one hour, the plate was again rinsed with PBS four times, and the compounds of the Examples in various concentrations were put into reactant containing PARP-1 enzyme (0.12 unit/well), 2x PARP cocktail.","",2014,"0",412.53,"2.19"
"CHEMBL3663652","NC(=O)c1cccc2[nH]n(C3CCN(CC4CCCCC4)CC3)c(=O)c12","IC50","'='",95,"nM",7.02,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638556","PAR Assay: Cellular activity of PARP-1 inhibitors was assessed by measuring the inhibition of the hydrogen peroxide induced PAR formation in HeLa cells (ECACC). Cellular PAR levels were measured by immunocytochemistry, and quantified using an ArrayScan vTi instrument (Cellomics Thermo Scientific). Studies were performed as follows: 6000 cells/well were seeded in 96 well plates (Perkin Elmer) in MEM/10% FCS and incubated for 24 hours at 37 C., 5% carbon dioxide. Test compounds were then added at the required concentration for 30 minutes. DNA damage was then induced adding hydrogen peroxide at the concentration of 0.1 mM for 15 minutes. Concentration curves were prepared in MEM/10% FCS from compound stocks in DMSO, and final DMSO concentration was 0.002% (v/v). Duplicate wells for each concentration point were prepared with a typical highest compound concentration of 20 uM and serial dilution 1:3. Plates were dried and fixed adding cold methanol-acetone (70:30) solution for 15 minutes at room temperature.","",2015,"0",356.47,"2.65"
"CHEMBL110381","Oc1nc2ncccc2c2ccccc12","IC50","'='",311,"nM",6.51,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1145841","Inhibitory activity against Poly (ADP-ribose) polymerase 1","J. Med. Chem.",2003,"0",196.21,"2.49"
"CHEMBL2323536","O=C1NCC2c3c(cccc31)CCN2CC(=O)N1CCC2CNCC21","IC50","'='",9380,"nM",5.03,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL2321760","Inhibition of human recombinant PARP1 after 1 hr by ELISA","J. Med. Chem.",2013,"0",340.43,"0.15"
"CHEMBL4215731","Cc1cc(-c2nnc(CNC(=O)c3ccccc3)o2)c2[nH]c(=O)c3ccccc3c(=O)c2c1","IC50","'='",304,"nM",6.52,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4184289","Inhibition of recombinant human GST-tagged PARP1 expressed in Escherichia coli using damaged DNA as substrate after 30 mins in presence of NAD+ by resazurin dye based fluorescence assay","Bioorg Med Chem Lett",2018,"0",438.44,"3.33"
"CHEMBL3910080","CC1Cc2n[nH]c(=O)c3cc(F)cc4[nH]c(c2c43)C1","IC50","'='",6,"nM",8.22,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3886532","PARP-1 Enzymatic Assay: PARP-1 enzymatic assay was conducted using a method modified from HT F Homogeneous PARP Inhibition Assay Kit (Trevigen). 8.8 nM PARP-1 was pre-incubated with different concentrations of compounds in a buffer containing 100 mM Tris-HCl pH 8.0, 100 mM NaCl, 20 mM MgCl2, and 1% DMSO for 30 min at RT. The auto-PARylation reaction was initiated by addition of 500 nM NAD and 20 ng/ul activated DNA (Sigma) and incubated at RT for 40 min. The remaining NAD was detected by incubation with cycling assay solution containing 1% ethanol, 0.30 U/ml alcohol dehydrogenase, 25 uM resazurin, and 0.25 U/ml diaphorase for 50 min at RT. The concentration of NAD is proportional to the fluorescence signal at Ex 540 nm/Em 590 nm.","",2016,"0",257.27,"2.28"
"CHEMBL4282620","CC1NCCc2cc(-c3nc4c(C(N)=O)cc(F)cc4[nH]3)sc21","IC50","'='",40,"nM",7.4,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4251650","Inhibition of recombinant human PARP1 using histone as substrate after 1 hr in presence of NAD+ by ELISA","Eur J Med Chem",2018,"0",330.39,"2.74"
"CHEMBL1949865","Cc1nc2c(Cl)cccc2c(=O)[nH]1","IC50","'='",2650,"nM",5.58,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1949644","Inhibition of PARP1 using TACS-Sapphire substrate for 30 mins by colorimetry","Eur. J. Med. Chem.",2012,"0",194.62,"1.88"
"CHEMBL151549","Cc1nc(O)c2cccc(C)c2n1","IC50","'='",490,"nM",6.31,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1949644","Inhibition of PARP1 using TACS-Sapphire substrate for 30 mins by colorimetry","Eur. J. Med. Chem.",2012,"0",174.2,"1.95"
"CHEMBL4169885","O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCC2(CCCC2)C1","IC50","'='",51.4,"nM",7.29,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL4138313","Binding affinity to PARP1 in human OVCAR8 cells assessed as reduction in [125I]-KX1 binding by gamma counting analysis","J Med Chem",2018,"0",405.47,"4.06"
"CHEMBL3649732","O=c1[nH]c2ccc(OCCN3CCOCC3)cc2c2c1CCCN2","IC50","'='",2640,"nM",5.58,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638589","Enzyme Inhibitory Assay: The activity of the compounds according to the present invention to inhibit the PARP-1 enzyme was examined using a PARP Assay kit (4671-096-K) purchased from Trevigen. The assay was performed following a modified previously reported method by Lee et al [Methods Find, Exp. Clin. Pharmacol., 27, 617-622, 2005].Histone was coated on 384-well plate, which is a small volume PS plate (784101) of Greiner Bio-One, and left at 25 C. for 2 hours. After that, the plate was rinsed four times with PBS (7.5 mM Na2HPO4, 2.5 mM NaH2PO4, 145 mM NaCl, pH 7.4), and in order to prevent non-specific reaction, the Strep-diluent (provided from kit of Trevigen) was added and left at 25 C. for one hour. After one hour, the plate was again rinsed with PBS four times, and the compounds of the Examples in various concentrations were put into reactant containing PARP-1 enzyme (0.12 unit/well), 2x PARP cocktail.","",2014,"0",329.4,"1.60"
"CHEMBL3649808","COc1cc(CNCCN2CCOCC2)cc2[nH]c(=O)c3c(c12)NCCC3","IC50","'='",70,"nM",7.16,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638589","Enzyme Inhibitory Assay: The activity of the compounds according to the present invention to inhibit the PARP-1 enzyme was examined using a PARP Assay kit (4671-096-K) purchased from Trevigen. The assay was performed following a modified previously reported method by Lee et al [Methods Find, Exp. Clin. Pharmacol., 27, 617-622, 2005].Histone was coated on 384-well plate, which is a small volume PS plate (784101) of Greiner Bio-One, and left at 25 C. for 2 hours. After that, the plate was rinsed four times with PBS (7.5 mM Na2HPO4, 2.5 mM NaH2PO4, 145 mM NaCl, pH 7.4), and in order to prevent non-specific reaction, the Strep-diluent (provided from kit of Trevigen) was added and left at 25 C. for one hour. After one hour, the plate was again rinsed with PBS four times, and the compounds of the Examples in various concentrations were put into reactant containing PARP-1 enzyme (0.12 unit/well), 2x PARP cocktail.","",2014,"0",372.47,"1.32"
"CHEMBL603318","O=C1NCC2c3c(cccc31)CCN2C(=O)c1ccccc1Cl","IC50","'='",35,"nM",7.46,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL1153250","Inhibition of human PARP1 by scintillation proximity assay","Bioorg. Med. Chem. Lett.",2010,"0",326.78,"2.82"
"CHEMBL3649795","COc1cc(CN(C)C2CCCC2)cc2[nH]c(=O)c3c(c12)NCCC3","IC50","'='",190,"nM",6.72,"CHEMBL3105","Poly [ADP-ribose] polymerase-1","CHEMBL3638589","Enzyme Inhibitory Assay: The activity of the compounds according to the present invention to inhibit the PARP-1 enzyme was examined using a PARP Assay kit (4671-096-K) purchased from Trevigen. The assay was performed following a modified previously reported method by Lee et al [Methods Find, Exp. Clin. Pharmacol., 27, 617-622, 2005].Histone was coated on 384-well plate, which is a small volume PS plate (784101) of Greiner Bio-One, and left at 25 C. for 2 hours. After that, the plate was rinsed four times with PBS (7.5 mM Na2HPO4, 2.5 mM NaH2PO4, 145 mM NaCl, pH 7.4), and in order to prevent non-specific reaction, the Strep-diluent (provided from kit of Trevigen) was added and left at 25 C. for one hour. After one hour, the plate was again rinsed with PBS four times, and the compounds of the Examples in various concentrations were put into reactant containing PARP-1 enzyme (0.12 unit/well), 2x PARP cocktail.","",2014,"0",341.46,"3.27"
